"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"354","Female","64+","Hispanic",NA,"SBP 130-139","Underweight","Smoke",0
"355","Male","18-44","Other",NA,"SBP 130-139","Underweight","Smoke",0
"356","Female","18-44","Other",NA,"SBP 130-139","Underweight","Smoke",0
"357","Male","45-64","Other",NA,"SBP 130-139","Underweight","Smoke",0
"358","Female","45-64","Other",NA,"SBP 130-139","Underweight","Smoke",0
"359","Male","64+","Other",NA,"SBP 130-139","Underweight","Smoke",0
"360","Female","64+","Other",NA,"SBP 130-139","Underweight","Smoke",0
"361","Male","18-44","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"362","Female","18-44","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"363","Male","45-64","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"364","Female","45-64","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"365","Male","64+","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"366","Female","64+","NH White","<HSG","SBP>=140","Underweight","Smoke",0
"367","Male","18-44","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"368","Female","18-44","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"369","Male","45-64","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"370","Female","45-64","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"371","Male","64+","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"372","Female","64+","NH Black","<HSG","SBP>=140","Underweight","Smoke",0
"373","Male","18-44","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"374","Female","18-44","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"375","Male","45-64","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"376","Female","45-64","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"377","Male","64+","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"378","Female","64+","Hispanic","<HSG","SBP>=140","Underweight","Smoke",0
"379","Male","18-44","Other","<HSG","SBP>=140","Underweight","Smoke",0
"380","Female","18-44","Other","<HSG","SBP>=140","Underweight","Smoke",0
"381","Male","45-64","Other","<HSG","SBP>=140","Underweight","Smoke",0
"382","Female","45-64","Other","<HSG","SBP>=140","Underweight","Smoke",0
"383","Male","64+","Other","<HSG","SBP>=140","Underweight","Smoke",0
"384","Female","64+","Other","<HSG","SBP>=140","Underweight","Smoke",0
"385","Male","18-44","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"386","Female","18-44","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"387","Male","45-64","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"388","Female","45-64","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"389","Male","64+","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"390","Female","64+","NH White","HSG/GED","SBP>=140","Underweight","Smoke",0
"391","Male","18-44","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"392","Female","18-44","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"393","Male","45-64","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"394","Female","45-64","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"395","Male","64+","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"396","Female","64+","NH Black","HSG/GED","SBP>=140","Underweight","Smoke",0
"397","Male","18-44","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"398","Female","18-44","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"399","Male","45-64","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"400","Female","45-64","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"401","Male","64+","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"402","Female","64+","Hispanic","HSG/GED","SBP>=140","Underweight","Smoke",0
"403","Male","18-44","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"404","Female","18-44","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"405","Male","45-64","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"406","Female","45-64","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"407","Male","64+","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"408","Female","64+","Other","HSG/GED","SBP>=140","Underweight","Smoke",0
"409","Male","18-44","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"410","Female","18-44","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"411","Male","45-64","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"412","Female","45-64","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"413","Male","64+","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"414","Female","64+","NH White","Some college/TS","SBP>=140","Underweight","Smoke",0
"415","Male","18-44","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"416","Female","18-44","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"417","Male","45-64","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"418","Female","45-64","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"419","Male","64+","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"420","Female","64+","NH Black","Some college/TS","SBP>=140","Underweight","Smoke",0
"421","Male","18-44","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"422","Female","18-44","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"423","Male","45-64","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"424","Female","45-64","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"425","Male","64+","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"426","Female","64+","Hispanic","Some college/TS","SBP>=140","Underweight","Smoke",0
"427","Male","18-44","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"428","Female","18-44","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"429","Male","45-64","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"430","Female","45-64","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"431","Male","64+","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"432","Female","64+","Other","Some college/TS","SBP>=140","Underweight","Smoke",0
"433","Male","18-44","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"434","Female","18-44","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"435","Male","45-64","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"436","Female","45-64","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"437","Male","64+","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"438","Female","64+","NH White",">=College grad","SBP>=140","Underweight","Smoke",0
"439","Male","18-44","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"440","Female","18-44","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"441","Male","45-64","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"442","Female","45-64","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"443","Male","64+","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"444","Female","64+","NH Black",">=College grad","SBP>=140","Underweight","Smoke",0
"445","Male","18-44","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"446","Female","18-44","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"447","Male","45-64","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"448","Female","45-64","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"449","Male","64+","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"450","Female","64+","Hispanic",">=College grad","SBP>=140","Underweight","Smoke",0
"451","Male","18-44","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"452","Female","18-44","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"453","Male","45-64","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"454","Female","45-64","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"455","Male","64+","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"456","Female","64+","Other",">=College grad","SBP>=140","Underweight","Smoke",0
"457","Male","18-44","NH White",NA,"SBP>=140","Underweight","Smoke",0
"458","Female","18-44","NH White",NA,"SBP>=140","Underweight","Smoke",0
"459","Male","45-64","NH White",NA,"SBP>=140","Underweight","Smoke",0
"460","Female","45-64","NH White",NA,"SBP>=140","Underweight","Smoke",0
"461","Male","64+","NH White",NA,"SBP>=140","Underweight","Smoke",0
"462","Female","64+","NH White",NA,"SBP>=140","Underweight","Smoke",0
"463","Male","18-44","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"464","Female","18-44","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"465","Male","45-64","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"466","Female","45-64","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"467","Male","64+","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"468","Female","64+","NH Black",NA,"SBP>=140","Underweight","Smoke",0
"469","Male","18-44","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"470","Female","18-44","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"471","Male","45-64","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"472","Female","45-64","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"473","Male","64+","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"474","Female","64+","Hispanic",NA,"SBP>=140","Underweight","Smoke",0
"475","Male","18-44","Other",NA,"SBP>=140","Underweight","Smoke",0
"476","Female","18-44","Other",NA,"SBP>=140","Underweight","Smoke",0
"477","Male","45-64","Other",NA,"SBP>=140","Underweight","Smoke",0
"478","Female","45-64","Other",NA,"SBP>=140","Underweight","Smoke",0
"479","Male","64+","Other",NA,"SBP>=140","Underweight","Smoke",0
"480","Female","64+","Other",NA,"SBP>=140","Underweight","Smoke",0
"481","Male","18-44","NH White","<HSG",NA,"Underweight","Smoke",0
"482","Female","18-44","NH White","<HSG",NA,"Underweight","Smoke",0
"483","Male","45-64","NH White","<HSG",NA,"Underweight","Smoke",0
"484","Female","45-64","NH White","<HSG",NA,"Underweight","Smoke",0
"485","Male","64+","NH White","<HSG",NA,"Underweight","Smoke",0
"486","Female","64+","NH White","<HSG",NA,"Underweight","Smoke",0
"487","Male","18-44","NH Black","<HSG",NA,"Underweight","Smoke",0
"488","Female","18-44","NH Black","<HSG",NA,"Underweight","Smoke",0
"489","Male","45-64","NH Black","<HSG",NA,"Underweight","Smoke",0
"490","Female","45-64","NH Black","<HSG",NA,"Underweight","Smoke",0
"491","Male","64+","NH Black","<HSG",NA,"Underweight","Smoke",0
"492","Female","64+","NH Black","<HSG",NA,"Underweight","Smoke",0
"493","Male","18-44","Hispanic","<HSG",NA,"Underweight","Smoke",0
"494","Female","18-44","Hispanic","<HSG",NA,"Underweight","Smoke",0
"495","Male","45-64","Hispanic","<HSG",NA,"Underweight","Smoke",0
"496","Female","45-64","Hispanic","<HSG",NA,"Underweight","Smoke",0
"497","Male","64+","Hispanic","<HSG",NA,"Underweight","Smoke",0
"498","Female","64+","Hispanic","<HSG",NA,"Underweight","Smoke",0
"499","Male","18-44","Other","<HSG",NA,"Underweight","Smoke",0
"500","Female","18-44","Other","<HSG",NA,"Underweight","Smoke",0
"501","Male","45-64","Other","<HSG",NA,"Underweight","Smoke",0
"502","Female","45-64","Other","<HSG",NA,"Underweight","Smoke",0
"503","Male","64+","Other","<HSG",NA,"Underweight","Smoke",0
"504","Female","64+","Other","<HSG",NA,"Underweight","Smoke",0
"505","Male","18-44","NH White","HSG/GED",NA,"Underweight","Smoke",0
"506","Female","18-44","NH White","HSG/GED",NA,"Underweight","Smoke",0
"507","Male","45-64","NH White","HSG/GED",NA,"Underweight","Smoke",0
"508","Female","45-64","NH White","HSG/GED",NA,"Underweight","Smoke",0
"509","Male","64+","NH White","HSG/GED",NA,"Underweight","Smoke",0
"510","Female","64+","NH White","HSG/GED",NA,"Underweight","Smoke",0
"511","Male","18-44","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"512","Female","18-44","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"513","Male","45-64","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"514","Female","45-64","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"515","Male","64+","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"516","Female","64+","NH Black","HSG/GED",NA,"Underweight","Smoke",0
"517","Male","18-44","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"518","Female","18-44","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"519","Male","45-64","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"520","Female","45-64","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"521","Male","64+","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"522","Female","64+","Hispanic","HSG/GED",NA,"Underweight","Smoke",0
"523","Male","18-44","Other","HSG/GED",NA,"Underweight","Smoke",0
"524","Female","18-44","Other","HSG/GED",NA,"Underweight","Smoke",0
"525","Male","45-64","Other","HSG/GED",NA,"Underweight","Smoke",0
"526","Female","45-64","Other","HSG/GED",NA,"Underweight","Smoke",0
"527","Male","64+","Other","HSG/GED",NA,"Underweight","Smoke",0
"528","Female","64+","Other","HSG/GED",NA,"Underweight","Smoke",0
"529","Male","18-44","NH White","Some college/TS",NA,"Underweight","Smoke",0
"530","Female","18-44","NH White","Some college/TS",NA,"Underweight","Smoke",0
"531","Male","45-64","NH White","Some college/TS",NA,"Underweight","Smoke",0
"532","Female","45-64","NH White","Some college/TS",NA,"Underweight","Smoke",0
"533","Male","64+","NH White","Some college/TS",NA,"Underweight","Smoke",0
"534","Female","64+","NH White","Some college/TS",NA,"Underweight","Smoke",0
"535","Male","18-44","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"536","Female","18-44","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"537","Male","45-64","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"538","Female","45-64","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"539","Male","64+","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"540","Female","64+","NH Black","Some college/TS",NA,"Underweight","Smoke",0
"541","Male","18-44","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"542","Female","18-44","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"543","Male","45-64","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"544","Female","45-64","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"545","Male","64+","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"546","Female","64+","Hispanic","Some college/TS",NA,"Underweight","Smoke",0
"547","Male","18-44","Other","Some college/TS",NA,"Underweight","Smoke",0
"548","Female","18-44","Other","Some college/TS",NA,"Underweight","Smoke",0
"549","Male","45-64","Other","Some college/TS",NA,"Underweight","Smoke",0
"550","Female","45-64","Other","Some college/TS",NA,"Underweight","Smoke",0
"551","Male","64+","Other","Some college/TS",NA,"Underweight","Smoke",0
"552","Female","64+","Other","Some college/TS",NA,"Underweight","Smoke",0
"553","Male","18-44","NH White",">=College grad",NA,"Underweight","Smoke",0
"554","Female","18-44","NH White",">=College grad",NA,"Underweight","Smoke",0
"555","Male","45-64","NH White",">=College grad",NA,"Underweight","Smoke",0
"556","Female","45-64","NH White",">=College grad",NA,"Underweight","Smoke",0
"557","Male","64+","NH White",">=College grad",NA,"Underweight","Smoke",0
"558","Female","64+","NH White",">=College grad",NA,"Underweight","Smoke",0
"559","Male","18-44","NH Black",">=College grad",NA,"Underweight","Smoke",0
"560","Female","18-44","NH Black",">=College grad",NA,"Underweight","Smoke",0
"561","Male","45-64","NH Black",">=College grad",NA,"Underweight","Smoke",0
"562","Female","45-64","NH Black",">=College grad",NA,"Underweight","Smoke",0
"563","Male","64+","NH Black",">=College grad",NA,"Underweight","Smoke",0
"564","Female","64+","NH Black",">=College grad",NA,"Underweight","Smoke",0
"565","Male","18-44","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"566","Female","18-44","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"567","Male","45-64","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"568","Female","45-64","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"569","Male","64+","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"570","Female","64+","Hispanic",">=College grad",NA,"Underweight","Smoke",0
"571","Male","18-44","Other",">=College grad",NA,"Underweight","Smoke",0
"572","Female","18-44","Other",">=College grad",NA,"Underweight","Smoke",0
"573","Male","45-64","Other",">=College grad",NA,"Underweight","Smoke",0
"574","Female","45-64","Other",">=College grad",NA,"Underweight","Smoke",0
"575","Male","64+","Other",">=College grad",NA,"Underweight","Smoke",0
"576","Female","64+","Other",">=College grad",NA,"Underweight","Smoke",0
"577","Male","18-44","NH White",NA,NA,"Underweight","Smoke",0
"578","Female","18-44","NH White",NA,NA,"Underweight","Smoke",0
"579","Male","45-64","NH White",NA,NA,"Underweight","Smoke",0
"580","Female","45-64","NH White",NA,NA,"Underweight","Smoke",0
"581","Male","64+","NH White",NA,NA,"Underweight","Smoke",0
